Source,Target
372442,428381
372562,373450
372631,372634
372675,421764
372706,407647
372706,431741
372898,375374
372898,376886
372898,384707
372898,386841
372898,400823
372898,407566
372898,439577
372909,420643
372909,421322
372953,389000
372953,412780
372953,425475
372978,456390
373181,376748
373181,460712
373188,389871
373188,421557
373202,387809
373230,494728
373235,377269
373235,390591
373235,420900
373235,438282
373235,444746
373268,450407
373310,421283
373438,409881
373450,451875
373465,382755
373465,508858
373473,392875
373473,437216
373528,427654
373528,466283
373528,497000
373549,383399
373549,530309
373568,397512
373568,421220
373569,395227
373682,420969
373682,447474
373682,487619
373691,404955
373691,439778
373691,511367
373724,429812
373724,453191
373727,381653
373727,471740
373768,421764
373799,396502
373837,418510
373969,446572
374095,376450
374113,451406
374151,445680
374151,478857
374161,500747
374164,381894
374164,397777
374164,412129
374193,441002
374193,448673
374193,465275
374435,379037
374435,449838
374633,503639
374633,535859
374744,492634
374744,495203
375097,406785
375097,472600
375097,475084
375097,484303
375097,515316
375097,532383
375133,396362
375133,471848
375164,452077
375164,532594
375181,399137
375181,412077
375204,422051
375204,527642
375237,406869
375237,430869
375237,471115
375237,483451
375255,457735
375289,451990
375289,467636
375306,517456
375325,376975
375325,392090
375325,498635
375374,439577
375470,419212
375530,448660
375612,424491
375640,399606
375710,382607
376224,398527
376224,418635
376306,414973
376352,392256
376450,376451
376450,376453
376450,518554
376450,518555
376451,376453
376451,386424
376451,513460
376451,513461
376451,518555
376453,513461
376453,518553
376453,518554
376453,518555
376458,417848
376458,424287
376458,503239
376458,526735
376458,532709
376498,393054
376640,462064
376663,479118
376665,422678
376699,389494
376722,387941
376722,422973
376728,384262
376748,460712
376757,413213
376757,448444
376846,420862
376846,444762
376846,517291
376852,411592
376852,424508
376852,538944
376886,400823
376908,430858
376908,517813
376975,392090
376975,472911
376975,502495
377006,406110
377006,466308
377023,473755
377041,385015
377041,400011
377041,414629
377046,414226
377099,442929
377165,419413
377247,434830
377269,401187
377269,438282
377269,448900
377304,504831
377346,456402
377346,471242
377393,434007
377393,439553
377548,522428
377561,425449
377561,446024
377561,449280
377561,498126
377561,520322
377672,405500
377672,425449
377696,422447
377696,490092
377696,514902
377735,488765
377757,443042
377884,444875
377884,498286
377920,385730
377920,430938
377921,446008
377921,446010
378025,524668
378025,530108
378214,386343
378214,510772
378221,426084
378221,438643
378221,449928
378221,498764
378414,408658
378463,379535
378463,397643
378495,399824
378495,427671
378519,402485
378519,422756
378525,461995
378535,422962
378689,435810
378689,483396
378785,431076
378785,450500
378785,466832
378854,488583
378983,386403
378983,470382
379022,486417
379037,449838
379065,379180
379065,470598
379065,470599
379065,525393
379180,470598
379180,470599
379180,525393
379324,395891
379369,403309
379369,494068
379369,511456
379374,414973
379377,388409
379439,381294
379472,451248
379495,465750
379522,517885
379535,397643
379537,379539
379537,379541
379537,379543
379537,379547
379539,379547
379539,379549
379541,379543
379541,379547
379543,379547
379543,379549
379547,379549
379579,459223
379596,427444
379695,477155
379748,382799
379854,414771
379869,480479
379869,500861
379869,500862
379874,388654
379874,509640
379961,414973
380217,407037
380243,448373
380243,454314
380516,438576
380604,428448
380604,452357
380681,460548
380765,473216
380765,492742
380765,517291
380776,452464
381137,434278
381137,482499
381137,487438
381317,518689
381349,413433
381349,449838
381352,456223
381447,456369
381571,517456
381599,432389
381599,500036
381610,433594
381653,381657
381653,471740
381657,385890
381657,471740
381700,484442
381701,397772
381719,404010
381719,450297
381719,478362
381719,517201
381780,487291
381792,431210
381792,494409
381820,424741
381820,429668
381820,453462
381820,479676
381820,531036
381847,396939
381847,420729
381847,515042
381935,421764
381994,394247
382042,468067
382042,516030
382042,518931
382058,417272
382058,425507
382101,489692
382101,509123
382101,509476
382206,433499
382206,457659
382265,406622
382320,406220
382320,432419
382320,442368
382408,450706
382408,451372
382445,386562
382445,406338
382607,411334
382607,415818
382607,450533
382607,453454
382607,484008
382714,396419
382755,396422
382755,420183
382755,476367
382755,508858
382792,461654
382792,461669
382801,386834
382801,410573
382871,426901
382871,432507
382881,440606
382881,503628
382935,406805
383087,417521
383087,433190
383087,443332
383087,502212
383169,399151
383169,399158
383223,397772
383223,518739
383249,513119
383290,477039
383290,491661
383290,510433
383361,443073
383362,407273
383515,412738
383515,429766
383708,399461
383716,533814
384103,494807
384103,527642
384181,448106
384193,493703
384227,437177
384262,449166
384330,521655
384358,408215
384358,438144
384358,511464
384360,421764
384360,423381
384433,521507
384707,386841
384715,489520
384715,508419
384854,420916
384854,500515
385015,400011
385015,414629
385197,481100
385197,483774
385201,480390
385201,530309
385265,416994
385314,388702
385426,385436
385459,474918
385730,403157
385730,430938
385890,445251
385932,479518
386060,445524
386060,469573
386077,433880
386234,503628
386341,400436
386341,424320
386343,387968
386343,510772
386371,430475
386371,437545
386376,408420
386376,409317
386376,430041
386376,453999
386376,455469
386376,494662
386403,470382
386424,513461
386424,518554
386424,518555
386453,515812
386468,446004
386545,402444
386545,405500
386545,425449
386545,426350
386545,446024
386545,520322
386562,406338
386841,407566
386868,511743
386984,437015
387071,474169
387160,437619
387160,445783
387160,526859
387236,426707
387406,430505
387434,505148
387578,434725
387705,445249
387833,417412
387833,424750
387855,402259
387855,402267
387913,507731
387913,507736
387927,522052
387928,405851
387928,483307
387941,422973
387968,510772
387972,404752
387972,443897
387972,459971
387987,404725
388029,428214
388029,435477
388029,500878
388029,500881
388131,388132
388131,388133
388132,388133
388255,420407
388255,518925
388282,427997
388282,471342
388342,397777
388342,412129
388560,509547
388591,404319
388654,412103
388654,477155
388654,480282
388799,527583
388799,534307
388820,502220
388820,514234
388892,450893
388892,476054
389000,412780
389000,416950
389000,425475
389115,408619
389115,432613
389290,521792
389494,432983
389547,413249
389547,413257
389547,432850
389655,495549
389655,504901
389712,399158
389791,433792
389871,421557
389895,483076
389896,405823
389896,506867
389896,509960
389962,419009
389962,485105
389968,396362
389968,475036
389994,517097
389997,392680
389997,410695
389997,451582
389997,480619
389997,504513
389997,515526
390045,395309
390081,413860
390081,465991
390087,442103
390087,509123
390104,468033
390108,512678
390209,450768
390335,390340
390335,413048
390340,413048
390438,450500
390438,471583
390464,399903
390464,422092
390464,446004
390526,394106
390591,420900
390591,444746
390782,421764
390996,414771
390996,438641
390996,457506
390996,462922
390996,481513
391006,482090
391006,485778
391036,444051
391036,458949
391528,432983
391539,433792
391609,463294
391665,463620
391665,474167
391665,493578
391883,431347
392090,472911
392146,415432
392186,475036
392206,409773
392256,497880
392270,417645
392270,440411
392270,440416
392270,488536
392363,458122
392363,526689
392391,510762
392394,415761
392457,414409
392457,422934
392495,394236
392495,394241
392498,434865
392498,502147
392518,437941
392680,424074
392824,410573
392857,459124
392875,430615
392875,437216
392875,439593
392875,440566
392919,491073
392919,520122
392981,472012
393022,438945
393022,487879
393022,515854
393031,521655
393076,433897
393110,407895
393110,455942
393326,438945
393326,487879
393326,515854
393415,397353
393415,517456
393490,441237
393518,396156
393519,403179
393538,495786
393554,462344
393559,431347
393657,393666
393657,406835
393657,479901
393666,406835
393666,479901
393680,434163
393723,417573
393723,483855
393723,511743
393849,417695
394010,398934
394033,493039
394046,428193
394046,428498
394137,498596
394236,394241
394247,394281
394247,394851
394247,406835
394281,394287
394281,406835
394281,406836
394281,479901
394286,394287
394286,406835
394286,406836
394286,479901
394287,406835
394287,406836
394287,479901
394297,410156
394334,429163
394455,402113
394455,402118
394455,424025
394455,450891
394515,482169
394523,420467
394570,418374
394570,442252
394570,522777
394597,402636
394650,408706
394853,448031
394879,408212
395085,511373
395117,490961
395217,419160
395260,402328
395260,409089
395260,457222
395288,474308
395337,413736
395337,461007
395337,517097
395464,406110
395464,466308
395622,410747
395623,426065
395878,412947
396166,415253
396166,443821
396290,479931
396323,408619
396323,432613
396323,509910
396350,459666
396350,512409
396362,410087
396362,471848
396362,475036
396422,412581
396422,416314
396422,419480
396422,420183
396422,474564
396422,476367
396422,508858
396443,420903
396502,521655
396542,478344
396542,481287
396655,429260
396677,425450
396677,425466
396677,439939
396677,444210
396693,465629
396697,465629
396743,476092
396743,500905
396806,413664
396806,436427
396806,457678
396806,474918
396870,428880
396870,477160
396870,498315
396905,490958
396936,471620
396936,489239
396936,520048
396939,421169
396952,480264
396980,491737
396980,498957
396983,409386
397001,414973
397072,446646
397137,442004
397143,444825
397189,455005
397210,421427
397210,450338
397210,512093
397353,517456
397377,462530
397560,440144
397560,490890
397693,413041
397737,397738
397737,425450
397737,457731
397738,425450
397738,457731
397772,411171
397772,429580
397772,431132
397772,437291
397772,455392
397772,469797
397772,494644
397772,518739
397777,412129
397977,436170
398148,521054
398166,451990
398182,420499
398286,422051
398286,494807
398328,422104
398328,426714
398328,454223
398443,409123
398443,412282
398443,467195
398443,493324
398443,494252
398509,446984
398509,529963
398527,418635
398631,415981
398638,399744
398645,409979
398645,437578
398742,412465
398838,409526
398838,409527
398838,409529
398838,409534
398891,398893
398893,410927
399039,518125
399137,412077
399151,399156
399151,399158
399156,399158
399259,412129
399426,423205
399478,487512
399478,523664
399478,535205
399560,447268
399560,471226
399588,422962
399606,404609
399606,460548
399642,416934
399642,428388
399642,476330
399669,429358
399669,477298
399669,496219
399669,521201
399824,412348
399824,428543
399824,458888
399824,503909
399824,507975
399829,496047
399876,528956
399903,410172
399903,446004
399966,513863
400011,414629
400141,400169
400141,473302
400164,490424
400169,473302
400218,462345
400256,414771
400307,441053
400343,407103
400436,409978
400436,424320
400436,452412
400446,401615
400446,425538
400510,438866
400566,401575
400566,457079
400780,416226
400798,424637
400823,439577
401165,401170
401172,498957
401187,425057
401187,434890
401187,445196
401187,448900
401187,507462
401268,418177
401268,504199
401298,465054
401298,502143
401351,401355
401351,401357
401355,401357
401485,426918
401533,491421
401575,422369
401654,422447
401654,514902
401870,430938
401870,449042
402042,456628
402113,402118
402113,424025
402113,450891
402118,424025
402259,402267
402261,402264
402261,434494
402264,434494
402328,409089
402328,433116
402379,478676
402444,425449
402444,446024
402444,520322
402482,410289
402482,455263
402482,475285
402485,422756
402779,402784
403034,521655
403157,430938
403157,449042
403170,494728
403179,436325
403188,484963
403212,404851
403263,410519
403263,427212
403287,403288
403287,477527
403288,477527
403309,511456
403329,410747
403329,471456
403381,451183
403381,487055
403712,517097
403840,439133
403958,439593
403965,404010
403965,432293
403965,450297
403965,478362
404010,432293
404010,478362
404060,437455
404060,488851
404474,424093
404474,457110
404569,471901
404701,479041
404752,443897
404752,459971
404752,492349
405299,482957
405403,430146
405500,425449
405500,446024
405500,520322
405524,414226
405524,451004
405594,469797
405594,494644
